SENSOR,PROD,ALG,YEAR,SUBAREA_NAME,TOTAL_PIXEL_AREA_KM2,N_MONTHS,ANNUAL_MEAN,ANNUAL_SUM,ANNUAL_MTON,ANNUAL_TTON,NC_NAME,TITLE,ID,HISTORY,SUMMARY,KEYWORDS,MAP,RESOLUTION,PERIOD_NAME,PERIOD_METHOD,CLIM_BOUNDS,CLIM_METHOD,CLIM_START,CLIM_END,TIME_UNITS,TIME_ORIGIN,DURATION,IOOS_CATEGORY,STATISTIC_LABEL,LEVEL,PROD$2,PROD_NAME,ALG$2,ALG_NAME,ALG_REFERENCE,UNITS,SENSOR_NAME,PLATFORM,PLATFORM_TYPE,SHORT_NAME,CONTRIBUTOR_NAME,CONTRIBUTOR_ROLE,SOURCE_DATA_URL,SOURCE_DATA_DOI,SOURCE_DATA_LEVEL,SOURCE_DATA_VERSION,SOURCE_DATA_ACCESS_DATE,PERIOD_CODE,TIME,STAT_LABEL,,,
OCCCI,PPD,VGPM2,1999,MAB,123319.52,12,0.6918089,3.27057E+13,32705701.47,32705.70147,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2000,MAB,123319.52,12,0.77223,3.6433E+13,36432950.98,36432.95098,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2001,MAB,123319.52,12,0.7464162,3.55343E+13,35534280.96,35534.28096,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2002,MAB,123319.52,12,0.7872493,3.78957E+13,37895706.32,37895.70632,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2003,MAB,123319.52,12,0.8067504,3.82298E+13,38229805.67,38229.80567,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2004,MAB,123319.52,12,0.7401411,3.52195E+13,35219487.56,35219.48756,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2005,MAB,123319.52,12,0.7666951,3.59085E+13,35908518.47,35908.51847,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2006,MAB,123319.52,12,0.8680474,4.08741E+13,40874077.83,40874.07783,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2007,MAB,123319.52,12,0.8452082,3.99765E+13,39976476.88,39976.47688,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2008,MAB,123319.52,12,0.8576484,4.06292E+13,40629238.07,40629.23807,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2009,MAB,123319.52,12,0.782617,3.70973E+13,37097320.12,37097.32012,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2010,MAB,123319.52,12,0.808378,3.82847E+13,38284663.23,38284.66323,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2011,MAB,123319.52,12,0.8349646,3.98899E+13,39889852.3,39889.8523,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2012,MAB,123319.52,12,0.885737,4.18204E+13,41820415.52,41820.41552,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2013,MAB,123319.52,12,0.8763602,4.14834E+13,41483351.03,41483.35103,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2014,MAB,123319.52,12,0.770096,3.67731E+13,36773105.79,36773.10579,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2015,MAB,123319.52,12,0.8120784,3.94418E+13,39441822.11,39441.82211,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2016,MAB,123319.52,12,0.8494268,4.02821E+13,40282062.55,40282.06255,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2017,MAB,123319.52,12,0.8641461,4.08152E+13,40815222.51,40815.22251,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2018,MAB,123319.52,12,0.8264359,3.93047E+13,39304745.14,39304.74514,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2019,MAB,123319.52,12,0.8551741,4.03455E+13,40345503.71,40345.50371,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2020,MAB,123319.52,12,0.8113839,3.82875E+13,38287515.45,38287.51545,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
OCCCI,PPD,VGPM2,2021,MAB,123319.52,12,0.8002164,3.75317E+13,37531745.91,37531.74591,,Monthly range PPD data (Vertically Generalized Production Model - Eppley) from the OC-CCI dataset,,,,,,,Monthly range,,,,,,seconds since 1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,12 months,Productivity,,,PPD,daily primary production,VGPM2,Vertically Generalized Production Model - Eppley,"Behrenfeld_M. J. and P. G. Falkowski (1997). ""Photosynthetic rates derived from satellite-based chlorophyll concentration."" Limnology and Oceanography 42(1): 1-20; Eppley_R. W. (1972). ""Temperature and phytoplankton growth in the sea."" Fishery Bulletin 70(4): 1063-1085.",gcarbon/m^2/day,Ocean Color Climate Change Initiative,SeaWiFS-OrbView2, MERIS-ENVISAT, MODIS-Aqua, VIIRS-SNPP,,dataset,OC-CCI,Ocean Colour Climate Change Initiative,Source of the level 3 merged data,http://www.esa-oceancolour-cci.org/,NA,L3,V6.0,20221101-20221105,MM,1640995200
